sentence_id,sentence,answer
4c58110f9bdb0e91d1d070a42629d5a5,"Like freezing, this behavior can help prevent attack, but whereas in freezing muscles are contracted and poised to be used in fight or flight, in tonic immobility the muscles of the body are relaxed.","움직이지 않기처럼, 이 행동은 공격을 막는 것을 도와줄 수 있다, 그러나 움직이지 않기에서 근육들이 수축되고 싸우기와 도망치기에 사용되기 위해 태세를 갖추는 반면에, 긴장성 부동화에서는 신체의 근육들이 이완된다."
177d214b684b215fe5761a5dfefc7d5b,"If I asked you to tell me where the eggs are, would you be able to do so?","내가 당신에게 달걀이 어디에 있는지를 나에게 말해달라고 부탁한다면, 당신은 그렇게 할 수 있겠는가?"
e806f0fb814bdbfe1962575a3a3d7a87,"If the price falls so much that it is no longer high enough to exclude the less well off, the rich will stop buying it.","만약 그 가격이 너무 많이 하락해서 덜 부유한 사람들을 배제할 정도로 충분히 가격이 더 이상 높지 않다면, 부자들은 그것을 사는 것을 중단할 것이다."
c9cf70e671c7c755d94ffd9443cef86b,"Studies have shown that people prefer inexpensive wines in blind taste tests, but that they actually get more pleasure from drinking wine they are told is expensive.",연구들이 사람들이 블라인드 맛 테스트에서 비싸지 않은 와인들을 선호하지만 그들이 듣기로 비싼 와인을 마시는 것으로부터 실제로 더 많은 기쁨을 얻는다는 것을 보여주었다.
b475fc96492b2a5cf00e97acde1cb4c1,Two major techniques for dealing with environmental problems are conservation and restoration.,환경문제들을 다루기 위한 두 가지 주요 기술은 보존 그리고 복원이다.
52cd48280b1edf2ad57d846ddc768f4d,Conservation involves protecting existing natural habitats.,보존은 현존하는 자연 서식지들을 보호하는 것을 포함한다.
3b22141ec94ad866cc306e6b26b4edb7,Conserving habitats prevents environmental issues that arise from ecosystem disruption.,서식지를 보존하는 것은 생태계 파괴로부터 발생하는 환경 문제들을 막는다.
f11fec669eef517f838bc1f2279da07a,She looked out her window and saw the rain slowly beginning to fade.,그녀는 그녀의 창문을 내다 보았고 비가 천천히 사그러들기 시작하는 것을 보았다.
e2e25d60dc5718bf6b024fd3ae0820a9,The mind is essentially a survival machine.,생각은 본질적으로 생존 기계이다.
1137ace727af40eb987035746909b643,"Furthermore, we are not told how these women were selected.","게다가, 우리는 어떻게 이 여성들이 선택되었는지를 듣지 못한다."
e2a45843521431170e2b614ef403cfc8,"A battery-powered sports car that sells for $ 120,000 and has a top speed of 125 m.p.h. (200 km/h), the Speedking has excited the clean-tech crowd since it was first announced.","120,000달러에 팔리는 그리고 시속 125마일(시속 200km)의 최고 속도를 가지는 배터리 구동 스포츠인 Speedking은 이것이 처음 발표된 이후로 친환경 기술을 이용하는 대중들을 흥분시켰다."
c4ae8840898dba0d07d3fc81cf2b1988,Areata saved millions of dollars and improved its environment simultaneously.,Areata는 동시에 수백만 달러를 아끼고 도시의 환경을 개선했다
a003ed97c7e1cd3db5ab521ccf95656f,All these created wetlands can be useful to both humans and wildlife.,이 모든 만들어진 습지는 인간과 야생 생물 둘 다 에게 유용할 수 있다
bcf3affc054ff4cc614285819b5b7e51,"In a study of complimenting behavior in American English, researchers discovered that one of the most striking features of compliments in American English is the almost total lack of originality.","미국 영어에서의 칭찬하는 행동에 대한 연구에서, 연구자들이 미국 영어에서의 칭찬들의 가장 두드러지는 특징들 중 하나는 거의 완전한 독창성의 부족이라는 것을 발견했다."
2b2613f98b54893c3ae62709f80a347c,But what most people do is very different.,그러나 대부분의 사람들이 하는 것은 매우 다르다.
4b9a99c919745c57c9b5589d1265a0cb,"America gets 97 % of its limes from Mexico, and a combination of bad weather and disease has sent that supply plummeting and prices skyrocketing.",미국은 멕시코로부터 그것(미국)의 라임의 97%를 얻는데 나쁜 기후와 질병의 결합은 그 공급이 급락하고 가격이 급상승하도록 만들었다.
53faebfb64b1df96324ea84c1138d45e,"As a result, the weakened immune system leads to infection, and the infection causes damage to the immune system, which further weakens resistance.","그 결과, 약해진 면역 체계는 감염을 일으키고, 그 감염은 면역 체계에 손상을 일으켜, 더 나아가 저항력을 약화시킨다."
4f1a24b52baec940455af153a636e1fe,"Whereas, jumping to a dispositional attribution is far easier.","반면에, 기질적 속성으로 넘어가는 것은 훨씬 쉽다."
b3da3b4b3b16449042f85090162d6a0c,"He tried to locate his father among the sea of heads, but he couldn't.","그는 인파 속에서 그의 아버지의 위치를 찾으려 했지만, 찾을 수 없었다."
7c77c20066779e15f8cb6b8a3aadeb4b,And he didn't think he could make his legs move.,그리고 그는 다리를 움직여 걸어갈 수 있을 거라는 생각이 들지 않았다.
00f2dae5f8b0a237044216a7458f9155,Cafeteria incentives take a variety of forms.,카페테리아 장려금은 다양한 형태를 취한다.
17fad3c75fb72e2bd5f8be1e2e0a63ca,"Instead, he had listened to his intuition; he liked the cars, he liked the company, and he liked the idea of owning its stock.","대신에, 그는 그의 직감을 믿었다; 그는 자동차를 좋아하고, 그 회사를 좋아하며, 그 회사의 주식을 소유한다는 생각이 좋았다."
3c2562d8d467e6fe3f86e9a246a8a888,"In fact, one of the ways that African American parents explain pumpkin pie to their children is to say that it is something like sweet potato pie.","사실, 아프리카계 미국인 부모들이 그들의 자녀들에게 호박 파이를 설명하는 방식들 중의 하나는 그것이 고구마 파이와 비슷한 무언가라고 말하는 것이다."
9cf8eb462bb0e9e71b8058dbe146bc3a,The project aims to build conversation around disability and to push for greater accessibility and inclusion.,그 프로젝트는 장애에 관한 대화를 쌓아 나가고 더 나은 접근성과 통합을 추진하는 것을 목표로 하고 있습니다.
bd9e3644c6821d3b26536a813a44ff0d,The kindness and generosity shown by both friends and strangers made a huge difference for Monica and her family.,친구들과 낯선 사람들 모두에 의해 보여 진 친절함과 너그러움이 Monica와 그녀의 가족에게 큰 변화를 불러 일으켰다.
91563d5aa729a1f65f2ad97909bfef8f,"In that sense, the second shot was as perfect as the first.","이러한 의미에서, 두 번째 슛은 첫 번째 만큼 완벽했다."
a23591f641d984cbaeb4caddb9add054,ⅰ buy more seed from the company each season .,계절마다 회사로부터 더 많은 종자를 사도록
d30a2f560dcfe8716140f0888ee0e46d,"""You can suck it, chew it, or dissolve it in water the way you like to have it, and still feel the taste of a real cup of tea,"" they said.","""당신은 그것을 빨거나, 씹거나, 당신이 그것을 먹기 좋아하는 방법으로 물에 녹일 수 있다. 그리고 여전히 진짜 차 한 잔의 맛을 느낄 수 있다"" (라고) 그들은 말했다."
327fff5ec171337c72f465fde78b481e,"Hindustan Lever has built a lucrative business in Africa and India selling brand-name consumer goods, from lotion to salt.",Hindustan Lever는 로션에서 소금까지 유명 회사의 소비재를 판매하면서 아프리카와 인도에서 수익성이 좋은 사업체를 만들었다.
e70d72a920b7857848b1cbc2ef1eff18,How can we teach our children to memorize a broad range of information?,어떻게 우리가 우리 아이들이 광범위한 정보를 기억하도록 가르칠 수 있을까?
cc882b37dfef777abcee08e51760ebf1,We can explore genres and painters and zoom in to scrutinize details.,우리는 예술작품 장르와 화가들을 탐험할 수 있다 그리고 디테일을 자세히 살펴보기 위해 확대할 수 있다.
7e01a3bc6184bb1f9c305471f4a32bfa,④ Secrets of Vanished Galleries and Museums .,사라진 미술관들과 박물관들의 비밀
bc1eaa6457361d94946e63db8dff8414,Jemison left the National Aeronautic and Space Administration (NASA) in 1993.,Jemison은 1993년에 미국 항공 우주국(나사)를 떠났다.
02e83986a242f8b21090f383cb4f02fc,"Award-­winning author A. Manette Ansay was born in Michigan in 1964, and grew up in Wisconsin.",수상작가인 A. Manette Ansay는 1964년에 Michigan에서 태어났다 그리고 Wisconsin에서 자랐다
c967aea4a05a3bd80b82ca185fcb2207,① the government starts to get involved in the industry .,정부가 그 산업에 관여하기 시작한다
b7f3d1077334d194c219d9e3a47928d0,To produce something worthwhile — if it ever happens — may require years of such fruitless labor.,"가치 있는 것을 만들어 내는 것은, 혹시라도 그런 일이 일어나더라도, 여러 해 동안의 그런 결실 없는 노동을 필요로 할지도 모른다."
5808f9c1270eabba886924b9ef73d3e0,"② The less lobster gets available, the higher its price would go.","더 적게 바닷가재가 이용 가능해질수록, 그것의 가격이 더 높게 오를 것이다."
4880a8407c2678b53d85390c17d88cd0,The draft may turn upward again and send the rain churning around in the cloud.,기류는 다시 위쪽으로 바뀔 수도 있다. 그리고 구름 속에서 그 비가 이리저리 마구 휘돌게 만들 수도 있다.
2b09ffb9e1c603237c8beb2aa0630473,And the effects of rising temperatures aren't waiting for some far-flung future.,그리고 온도 상승의 영향은 멀리 떨어진 미래를 위해 기다리지 않는다.
dc426b09d9d7f303d4e772c54bd57b9b,The heat is not only melting glaciers and sea ice; it's also shifting precipitation patterns and setting animals on the move.,열기는 빙하와 해빙을 녹일 뿐만 아니라; 그것은 또한 강수량 패턴을 변화시킨다 그리고 동물들을 이주하게 만든다.
4981dbc4ed8ab8f3a839e379d4a795d7,② birds of a feather flock together .,깃털이 같은 새들이 함께 모인다.
9094c6e9e3772fc6dd853b2e6ce34feb,"In fact, It was neither.",사실 둘 다 아니었다.
e8f82533ade91822fdd2989232e190bb,This might mean developing educational and social programs to discourage young people from being involved in criminal activities‚ or having more police officers on the streets.,이것은 젊은이들이 범죄활동에 개입하는 것을 막기위해서 교육적인 그리고 사회적인 프로그램을 개발하는 것을 의미하거나 거리에 더 많은 경찰관을 두는 것을 의미할 지도 모른다.
7d2f9de9191ff441b0e400ec7c8f08fd,ⅳ prevention is better than cure .,예방이 치료보다 낫다.
4aace88e0612b970a7925b7c3d51ff69,"Schools and businesses were closed, and the Beijing city government warned people to stay inside their homes, keep their air purifiers running, reduce indoor activities, and remain as inactive as possible.","학교와 기업은 문이 닫혔다, 그리고 베이징 시정부는 사람들이 그들의 집 안에 머물고, 그들의 공기청정기를 계속 작동하는 것을 유지 시키도록, 실내 활동을 줄이고, 가능한 한 활동하지 않은 상태로 계속 있도록 경고했다."
6b71795c8cb107eef0f1986853f798f6,This shocked the world.,이것은 세계를 놀래켰다.
471de2667e019e51d8c3bdeaa01dbed2,③ we do household chores for our family .,우리는 우리 가족을 위한 집안일을 한다.
61347d31a5e3136d43b026e6a6c38349,They are different from the actual emotional expressions in that they are usually held for a longer or shorter time than the actual expression and performed by using only a part of the face.,그것들은 그것들이 보통 실제 표현보다 더 긴 혹은 더 짧은 시간 동안 유지된다는 점에서 그리고 얼굴의 오직 일부분만 사용함으로써 수행된다는 점에서 실제 감정 표현들과 다르다.
f8e234001901563df81c1918d3aef489,"Let me prove to you that all people are potential geniuses, with brains designed to store, control, and remember large amounts of information through memorization by repetition.","내가 당신에게 모든 사람들이 반복에 의한 암기를 통해 많은 양의 정보를 저장하고, 관리하고, 기억하도록 만들어진 두뇌를 가진 잠재적인 천재라는 것을 증명하겠다."
