sentence_id,sentence,answer,label
e2e25d60dc5718bf6b024fd3ae0820a9,The mind is essentially a survival machine.,마음은 본질적으로 생존본능적인 기계이다,1
1137ace727af40eb987035746909b643,"Furthermore, we are not told how these women were selected.",게다가 우리는 어떻게 그들 여성분들이 선택되었는지 말하지 못했다,1
e2a45843521431170e2b614ef403cfc8,"A battery-powered sports car that sells for $ 120,000 and has a top speed of 125 m.p.h. (200 km/h), the Speedking has excited the clean-tech crowd since it was first announced.",스포츠카의 배터리의 힘은 12만달러에 팔리고 최고속도는 시간당 200KM이며 스피드킹은 처음 나온 이후로 깨끗한 기술이 흥미롭다,1
c4ae8840898dba0d07d3fc81cf2b1988,Areata saved millions of dollars and improved its environment simultaneously.,아리스탄느 수백만달러를 절약하고 동시에 환경도 개선했다,1
a003ed97c7e1cd3db5ab521ccf95656f,All these created wetlands can be useful to both humans and wildlife.,모든 창조된 습지들은 인간과 야생동물들에게 유용하다,1
bcf3affc054ff4cc614285819b5b7e51,"In a study of complimenting behavior in American English, researchers discovered that one of the most striking features of compliments in American English is the almost total lack of originality.",미국 영어에서 칭찬하는 태도에 대한 연구에서 조사다들은 발견했다 대부분의 중요한 미국 영어의 칭찬 특징 중 하나는 거의 전체적으로 독창성이 부족하다,1
2b2613f98b54893c3ae62709f80a347c,But what most people do is very different.,하지만 대부분 사람들의 행동은 매우 다르다,1
4b9a99c919745c57c9b5589d1265a0cb,"America gets 97 % of its limes from Mexico, and a combination of bad weather and disease has sent that supply plummeting and prices skyrocketing.",미국은 멕시코에서 라임의 97프로를 가져오는데 나쁜날씨와 질병의 결합으로 공급 폭락과 가격 폭등을 겪었다,1
53faebfb64b1df96324ea84c1138d45e,"As a result, the weakened immune system leads to infection, and the infection causes damage to the immune system, which further weakens resistance.","그 결과 약한 면역체계는 감염을 이끌고, 면역체계와 저항력을 손상시킨다",1
4f1a24b52baec940455af153a636e1fe,"Whereas, jumping to a dispositional attribution is far easier.",기질의 속성으로 도약하는 것이 훨씬 쉽다.,1
b3da3b4b3b16449042f85090162d6a0c,"He tried to locate his father among the sea of heads, but he couldn't.",그는 인파 사이에서 아빠를 찾으려 했으나 할 수 없었다,1
7c77c20066779e15f8cb6b8a3aadeb4b,And he didn't think he could make his legs move.,그는 그의 다리를 움직일 수 없다고 생각했다,1
00f2dae5f8b0a237044216a7458f9155,Cafeteria incentives take a variety of forms.,카페테리아 장려금은 다양한 형태를 가진다,1
17fad3c75fb72e2bd5f8be1e2e0a63ca,"Instead, he had listened to his intuition; he liked the cars, he liked the company, and he liked the idea of owning its stock.","그는 자동차를 좋아하고, 회사를 좋아하고, 그 회사의 주식을 소유하는 것을 좋아한다는 직관을 들었다",1
3c2562d8d467e6fe3f86e9a246a8a888,"In fact, one of the ways that African American parents explain pumpkin pie to their children is to say that it is something like sweet potato pie.",아프리카 미국인 부모들은 그들의 자식들에게 호박파이를 고구마파이와 같다 라고 말하며 설명을 한다,1
9cf8eb462bb0e9e71b8058dbe146bc3a,The project aims to build conversation around disability and to push for greater accessibility and inclusion.,"프로젝트는 장애에 대한 대화를 쌓고, 더 나은 접근성과 결과를 추진하는 것이 중점이다",1
bd9e3644c6821d3b26536a813a44ff0d,The kindness and generosity shown by both friends and strangers made a huge difference for Monica and her family.,여러 사람들에 의해진 친절과 관대함이 M와 그의 가족들에게 큰 차이를 가져왔다,1
91563d5aa729a1f65f2ad97909bfef8f,"In that sense, the second shot was as perfect as the first.",이런 의미로 2번째 슛 또한 완벽했다,1
a23591f641d984cbaeb4caddb9add054,ⅰ buy more seed from the company each season .,계절마다 회사로부터 더 종자를 사도록,1
d30a2f560dcfe8716140f0888ee0e46d,"""You can suck it, chew it, or dissolve it in water the way you like to have it, and still feel the taste of a real cup of tea,"" they said.","너가 좋아하는 방법 (빨고, 씹고, 물에 타먹는)은 여전히 너가 진짜 컵에 차를 마시는 기분을 느끼게 할것이다.라고 그들은 말했다.",1
327fff5ec171337c72f465fde78b481e,"Hindustan Lever has built a lucrative business in Africa and India selling brand-name consumer goods, from lotion to salt.",HL은 유명 소비재 로선에서부터 소금까지를 판매하는 수익성 좋은 사업을 아프리카와 인도에 지었다.,1
e70d72a920b7857848b1cbc2ef1eff18,How can we teach our children to memorize a broad range of information?,우리가 우리의 아이들이 많은 정보를 기억하도록 어떻게 가르칠수 있을까?,1
cc882b37dfef777abcee08e51760ebf1,We can explore genres and painters and zoom in to scrutinize details.,우리는 장르와 화가를 탐구하고 세부사항을 자세히 보기위해 확대할수있다,1
7e01a3bc6184bb1f9c305471f4a32bfa,④ Secrets of Vanished Galleries and Museums .,사라지는 갤러리와 박물관의 비밀,1
bc1eaa6457361d94946e63db8dff8414,Jemison left the National Aeronautic and Space Administration (NASA) in 1993.,제미슨은 1993년에 나사를 떠남,1
02e83986a242f8b21090f383cb4f02fc,"Award-­winning author A. Manette Ansay was born in Michigan in 1964, and grew up in Wisconsin.",상받은 작가 ansay는 미시간에서 태어났고 위스콘신에서 자랐다,1
c967aea4a05a3bd80b82ca185fcb2207,① the government starts to get involved in the industry .,정부는 그산업에 관여하기 시작한다,1
b7f3d1077334d194c219d9e3a47928d0,To produce something worthwhile — if it ever happens — may require years of such fruitless labor.,가치있는 것을 생산하는 것은 수년간 보람없는 노동을 요구할지도 모른다,1
5808f9c1270eabba886924b9ef73d3e0,"② The less lobster gets available, the higher its price would go.",바닷가재가 더 조금일 수록 가격은 더 높아진다,1
4880a8407c2678b53d85390c17d88cd0,The draft may turn upward again and send the rain churning around in the cloud.,"기류는 다시 위쪽으로 바뀔지도 모르고, 구름안에서 그비를 휘젓게 만들지도 모른다",1
2b09ffb9e1c603237c8beb2aa0630473,And the effects of rising temperatures aren't waiting for some far-flung future.,상승하는 온도의 영향은 미래를 위해 기다리지 않는다,1
dc426b09d9d7f303d4e772c54bd57b9b,The heat is not only melting glaciers and sea ice; it's also shifting precipitation patterns and setting animals on the move.,열기는 빙하와해빙을 녹일뿐만 아니라 강수량 패턴을 변화시키고 동물들을 이동하게 만듬,1
4981dbc4ed8ab8f3a839e379d4a795d7,② birds of a feather flock together .,깃털이 같은 새들이 함께 모인다,1
9094c6e9e3772fc6dd853b2e6ce34feb,"In fact, It was neither.",사실 둘다 아니다,1
e8f82533ade91822fdd2989232e190bb,This might mean developing educational and social programs to discourage young people from being involved in criminal activities‚ or having more police officers on the streets.,이것은 어린사람들이 범죄적인활동에 포함되는것을 막는 교육적이고 사회적인 프로그램을 발전시키는것을 의미하거나 거리에 더많은 경찰들을 두는것을 의미한다,1
7d2f9de9191ff441b0e400ec7c8f08fd,ⅳ prevention is better than cure .,예방은 치료보다 낫다,1
4aace88e0612b970a7925b7c3d51ff69,"Schools and businesses were closed, and the Beijing city government warned people to stay inside their homes, keep their air purifiers running, reduce indoor activities, and remain as inactive as possible.","학교와 회사는 닫혔고 베이징도시정부는 사람들이 집안에있게, 공기청정기를 작동시키게, 실내활동을 줄이게 경고했다",1
6b71795c8cb107eef0f1986853f798f6,This shocked the world.,이것은 세계를 놀라게했다,1
471de2667e019e51d8c3bdeaa01dbed2,③ we do household chores for our family .,우리는 우리 가족을 위해 집안일을 한다,1
61347d31a5e3136d43b026e6a6c38349,They are different from the actual emotional expressions in that they are usually held for a longer or shorter time than the actual expression and performed by using only a part of the face.,"그들은 실제표현보다 더 긴 또는 더 짧은 시간동안 유지된다는 점, 오직 얼굴의 일부분만 사용한다는 점에서 실제의 정서 표현과 다르다",1
f8e234001901563df81c1918d3aef489,"Let me prove to you that all people are potential geniuses, with brains designed to store, control, and remember large amounts of information through memorization by repetition.",모든사람들이 반복으로 인한 기억을 통해서 많은 정보가 저장하고 조정하고 기억하기 위해서 만들어진 뇌와 함께 잠재적인 천재라는 것을 너에게 증명해볼게.,1
51c44b30635a96ab1aec5af705923fd6,"The store is organized by category, and you have shopped in the store repeatedly.","가게는 분류별로 나뉘어져 나열되어있다, 그리고 너는 반복적으로 그 가게에서 쇼핑을 해왔다.",1
ae3eb21772efc9aa31aa0ec615251f58,"In other words, you've seen those organized items over and over again, and the arrangement by category makes it easy for you to memorize the store's layout.","다른 말로 말하면, 너는 반복해서 나열된 아이템을 봐왔고, 분류된 정렬은 너가 가게의 전체적인 그림을 쉽게 기억하게 만든다.",1
ffe225d4a95fce6d32cfcc8b7e2bdbd4,"The surprising result of a nationwide inquiry among America's most famous mathematicians, including Einstein, to find out their working methods, was that thinking ""plays only a subordinate part in the brief, decisive phase of the creative act itself.""","전세계적인 조사에서 놀라운 결론은 미국에서 가장 유명한 수학자들중, 아인슈타인을 포함해서 그들의 일하는 방식에서 오직 간결하게 종속적인 역할을 하고 창조적인 활동 자체가 결정적인 부분이라는 생각이라는 것을 발견했다",1
575eb030ec1f1935db46b17f8c61c174,Only the strongest and most determined athletes attempted this event.,오직 강하고 제일 단단한 운동선수만이 이 시합을 한다,1
5eba77361ff96fe8187f74af9a387355,This seems to say that most dentists prefer Smiley Toothpaste to other brands.,이것은 대부분의 치과의사들이 웃는 칫솔을 다른 브랜드보다 선호하는 것이라고 말하는것 처럼 보인다,1
af8ba879ae8d3118e3200c1f88c4e3c4,"But the only evidence provided is that ""76% of 50 women agreed.""",하지만 제공된 증거중에 50대여성중에 76퍼센트만이라는 것이 동의한 것이다,1
83b4ee3b531113585feb1482b0ae2b1f,"Unfortunately, such advertisements are quite typical, and as consumers we just have to use our own judgment and avoid taking advertising claims too seriously.",불행히도 어떤 광고들은 꽤 전형적이고 소비자들은 광고들의 요구를 진지하게 받아들이는 것을 피하고 단지 우리자신만의 판단을 사용해야 한다,1
b002325b38ee111e62c9776b0765deb7,"Americans and Canadians, for instance, expect refusals to be accompanied by a reasonable excuse.",미국인과 캐나다인들은 예를 들어 합당한 변명을 동반하여 거절해주기를 기대한다,1
14420ad8d48417f35310d0b65a1dd24a,"Although photocopiers are made for easy use by anyone, their complicated features and interfaces can make them frustrating.",비록 복사기가 누구나 쉽게 사용할수있게 만들었지만 그들의 복합한 특징과 인터페이스는 좌절하게만든다,1
b4ce6afbff8358c3e15efe4083696c7a,A vast proportion of the Indian population is made up of the rural poor who subsist on a diet that meets only about 80 percent of their nutritional requirements.,인도의 인구의 다양한 비율은 오직 필요영양분의 80프로만 채워지는 식사로 겨우 연명해가는 시골사람들로 구성되어진다,1
